source,target,length,max_speed,is_priority_road,is_one_way,patch_id,tags
N25-27,N26-27,500,50,false,false,8-9,
N26-27,N25-27,500,50,false,false,8-9,
N26-27,N27-27,500,50,false,false,8-9,
N27-27,N26-27,500,50,false,false,9-9,
N27-27,N28-27,500,50,false,false,9-9,
N28-27,N27-27,500,50,false,false,9-9,
N28-27,N29-27,500,50,false,false,9-9,
N29-27,N28-27,500,50,false,false,9-9,
N29-27,N30-27,500,50,false,false,9-9,
N30-27,N29-27,500,50,false,false,10-9,
N30-27,N31-27,500,50,false,false,10-9,
N31-27,N30-27,500,50,false,false,10-9,
N31-27,N32-27,500,50,false,false,10-9,
N32-27,N31-27,500,50,false,false,10-9,
N32-27,N33-27,500,50,false,false,10-9,
N33-27,N32-27,500,50,false,false,11-9,
N33-27,N34-27,500,50,false,false,11-9,
N34-27,N33-27,500,50,false,false,11-9,
N34-27,N35-27,500,50,false,false,11-9,
N35-27,N34-27,500,50,false,false,11-9,
N35-27,N36-27,500,50,false,false,11-9,
N36-27,N35-27,500,50,false,false,12-9,
N36-27,N37-27,500,50,false,false,12-9,
N37-27,N36-27,500,50,false,false,12-9,
N37-27,N38-27,500,50,false,false,12-9,
N38-27,N37-27,500,50,false,false,12-9,
N38-27,N39-27,500,50,false,false,12-9,
N39-27,N38-27,500,50,false,false,13-9,
N39-27,N40-27,500,50,false,false,13-9,
N40-27,N39-27,500,50,false,false,13-9,
N40-27,N41-27,500,50,false,false,13-9,
N41-27,N40-27,500,50,false,false,13-9,
N0-28,N1-28,500,50,false,false,0-9,
N1-28,N0-28,500,50,false,false,0-9,
N1-28,N2-28,500,50,false,false,0-9,
N2-28,N1-28,500,50,false,false,0-9,
N2-28,N3-28,500,50,false,false,0-9,
N3-28,N2-28,500,50,false,false,1-9,
N3-28,N4-28,500,50,false,false,1-9,
N4-28,N3-28,500,50,false,false,1-9,
N4-28,N5-28,500,50,false,false,1-9,
N5-28,N4-28,500,50,false,false,1-9,
N5-28,N6-28,500,50,false,false,1-9,
N6-28,N5-28,500,50,false,false,2-9,
N6-28,N7-28,500,50,false,false,2-9,
N7-28,N6-28,500,50,false,false,2-9,
N7-28,N8-28,500,50,false,false,2-9,
N8-28,N7-28,500,50,false,false,2-9,
N8-28,N9-28,500,50,false,false,2-9,
N9-28,N8-28,500,50,false,false,3-9,
N9-28,N10-28,500,50,false,false,3-9,
N10-28,N9-28,500,50,false,false,3-9,
N10-28,N11-28,500,50,false,false,3-9,
N11-28,N10-28,500,50,false,false,3-9,
N11-28,N12-28,500,50,false,false,3-9,
N12-28,N11-28,500,50,false,false,4-9,
N12-28,N13-28,500,50,false,false,4-9,
N13-28,N12-28,500,50,false,false,4-9,
N13-28,N14-28,500,50,false,false,4-9,
N14-28,N13-28,500,50,false,false,4-9,
N14-28,N15-28,500,50,false,false,4-9,
N15-28,N14-28,500,50,false,false,5-9,
N15-28,N16-28,500,50,false,false,5-9,
N16-28,N15-28,500,50,false,false,5-9,
N16-28,N17-28,500,50,false,false,5-9,
N17-28,N16-28,500,50,false,false,5-9,
N17-28,N18-28,500,50,false,false,5-9,
N18-28,N17-28,500,50,false,false,6-9,
N18-28,N19-28,500,50,false,false,6-9,
N19-28,N18-28,500,50,false,false,6-9,
N19-28,N20-28,500,50,false,false,6-9,
N20-28,N19-28,500,50,false,false,6-9,
N20-28,N21-28,500,50,false,false,6-9,
N21-28,N20-28,500,50,false,false,7-9,
N21-28,N22-28,500,50,false,false,7-9,
N22-28,N21-28,500,50,false,false,7-9,
N22-28,N23-28,500,50,false,false,7-9,
N23-28,N22-28,500,50,false,false,7-9,
N23-28,N24-28,500,50,false,false,7-9,
N24-28,N23-28,500,50,false,false,8-9,
N24-28,N25-28,500,50,false,false,8-9,
N25-28,N24-28,500,50,false,false,8-9,
N25-28,N26-28,500,50,false,false,8-9,
N26-28,N25-28,500,50,false,false,8-9,
N26-28,N27-28,500,50,false,false,8-9,
N27-28,N26-28,500,50,false,false,9-9,
N27-28,N28-28,500,50,false,false,9-9,
N28-28,N27-28,500,50,false,false,9-9,
N28-28,N29-28,500,50,false,false,9-9,
N29-28,N28-28,500,50,false,false,9-9,
N29-28,N30-28,500,50,false,false,9-9,
N30-28,N29-28,500,50,false,false,10-9,
N30-28,N31-28,500,50,false,false,10-9,
N31-28,N30-28,500,50,false,false,10-9,
N31-28,N32-28,500,50,false,false,10-9,
N32-28,N31-28,500,50,false,false,10-9,
N32-28,N33-28,500,50,false,false,10-9,
N33-28,N32-28,500,50,false,false,11-9,
N33-28,N34-28,500,50,false,false,11-9,
N34-28,N33-28,500,50,false,false,11-9,
N34-28,N35-28,500,50,false,false,11-9,
N35-28,N34-28,500,50,false,false,11-9,
N35-28,N36-28,500,50,false,false,11-9,
N36-28,N35-28,500,50,false,false,12-9,
N36-28,N37-28,500,50,false,false,12-9,
N37-28,N36-28,500,50,false,false,12-9,
N37-28,N38-28,500,50,false,false,12-9,
N38-28,N37-28,500,50,false,false,12-9,
N38-28,N39-28,500,50,false,false,12-9,
N39-28,N38-28,500,50,false,false,13-9,
N39-28,N40-28,500,50,false,false,13-9,
N40-28,N39-28,500,50,false,false,13-9,
N40-28,N41-28,500,50,false,false,13-9,
N41-28,N40-28,500,50,false,false,13-9,
N0-29,N1-29,500,50,false,false,0-9,
N1-29,N0-29,500,50,false,false,0-9,
N1-29,N2-29,500,50,false,false,0-9,
N2-29,N1-29,500,50,false,false,0-9,
N2-29,N3-29,500,50,false,false,0-9,
N3-29,N2-29,500,50,false,false,1-9,
N3-29,N4-29,500,50,false,false,1-9,
N4-29,N3-29,500,50,false,false,1-9,
N4-29,N5-29,500,50,false,false,1-9,
N5-29,N4-29,500,50,false,false,1-9,
N5-29,N6-29,500,50,false,false,1-9,
N6-29,N5-29,500,50,false,false,2-9,
N6-29,N7-29,500,50,false,false,2-9,
N7-29,N6-29,500,50,false,false,2-9,
N7-29,N8-29,500,50,false,false,2-9,
N8-29,N7-29,500,50,false,false,2-9,
N8-29,N9-29,500,50,false,false,2-9,
N9-29,N8-29,500,50,false,false,3-9,
N9-29,N10-29,500,50,false,false,3-9,
N10-29,N9-29,500,50,false,false,3-9,
N10-29,N11-29,500,50,false,false,3-9,
N11-29,N10-29,500,50,false,false,3-9,
N11-29,N12-29,500,50,false,false,3-9,
N12-29,N11-29,500,50,false,false,4-9,
N12-29,N13-29,500,50,false,false,4-9,
N13-29,N12-29,500,50,false,false,4-9,
N13-29,N14-29,500,50,false,false,4-9,
N14-29,N13-29,500,50,false,false,4-9,
N14-29,N15-29,500,50,false,false,4-9,
N15-29,N14-29,500,50,false,false,5-9,
N15-29,N16-29,500,50,false,false,5-9,
N16-29,N15-29,500,50,false,false,5-9,
N16-29,N17-29,500,50,false,false,5-9,
N17-29,N16-29,500,50,false,false,5-9,
N17-29,N18-29,500,50,false,false,5-9,
N18-29,N17-29,500,50,false,false,6-9,
N18-29,N19-29,500,50,false,false,6-9,
N19-29,N18-29,500,50,false,false,6-9,
N19-29,N20-29,500,50,false,false,6-9,
N20-29,N19-29,500,50,false,false,6-9,
N20-29,N21-29,500,50,false,false,6-9,
N21-29,N20-29,500,50,false,false,7-9,
N21-29,N22-29,500,50,false,false,7-9,
N22-29,N21-29,500,50,false,false,7-9,
N22-29,N23-29,500,50,false,false,7-9,
N23-29,N22-29,500,50,false,false,7-9,
N23-29,N24-29,500,50,false,false,7-9,
N24-29,N23-29,500,50,false,false,8-9,
N24-29,N25-29,500,50,false,false,8-9,
N25-29,N24-29,500,50,false,false,8-9,
N25-29,N26-29,500,50,false,false,8-9,
N26-29,N25-29,500,50,false,false,8-9,
N26-29,N27-29,500,50,false,false,8-9,
N27-29,N26-29,500,50,false,false,9-9,
N27-29,N28-29,500,50,false,false,9-9,
N28-29,N27-29,500,50,false,false,9-9,
N28-29,N29-29,500,50,false,false,9-9,
N29-29,N28-29,500,50,false,false,9-9,
N29-29,N30-29,500,50,false,false,9-9,
N30-29,N29-29,500,50,false,false,10-9,
N30-29,N31-29,500,50,false,false,10-9,
N31-29,N30-29,500,50,false,false,10-9,
N31-29,N32-29,500,50,false,false,10-9,
N32-29,N31-29,500,50,false,false,10-9,
N32-29,N33-29,500,50,false,false,10-9,
N33-29,N32-29,500,50,false,false,11-9,
N33-29,N34-29,500,50,false,false,11-9,
N34-29,N33-29,500,50,false,false,11-9,
N34-29,N35-29,500,50,false,false,11-9,
N35-29,N34-29,500,50,false,false,11-9,
N35-29,N36-29,500,50,false,false,11-9,
N36-29,N35-29,500,50,false,false,12-9,
N36-29,N37-29,500,50,false,false,12-9,
N37-29,N36-29,500,50,false,false,12-9,
N37-29,N38-29,500,50,false,false,12-9,
N38-29,N37-29,500,50,false,false,12-9,
N38-29,N39-29,500,50,false,false,12-9,
N39-29,N38-29,500,50,false,false,13-9,
N39-29,N40-29,500,50,false,false,13-9,
N40-29,N39-29,500,50,false,false,13-9,
N40-29,N41-29,500,50,false,false,13-9,
N41-29,N40-29,500,50,false,false,13-9,
N0-30,N1-30,500,50,false,false,0-10,
N1-30,N0-30,500,50,false,false,0-10,
N1-30,N2-30,500,50,false,false,0-10,
N2-30,N1-30,500,50,false,false,0-10,
N2-30,N3-30,500,50,false,false,0-10,
N3-30,N2-30,500,50,false,false,1-10,
N3-30,N4-30,500,50,false,false,1-10,
N4-30,N3-30,500,50,false,false,1-10,
N4-30,N5-30,500,50,false,false,1-10,
N5-30,N4-30,500,50,false,false,1-10,
N5-30,N6-30,500,50,false,false,1-10,
N6-30,N5-30,500,50,false,false,2-10,
N6-30,N7-30,500,50,false,false,2-10,
N7-30,N6-30,500,50,false,false,2-10,
N7-30,N8-30,500,50,false,false,2-10,
N8-30,N7-30,500,50,false,false,2-10,
N8-30,N9-30,500,50,false,false,2-10,
N9-30,N8-30,500,50,false,false,3-10,
N9-30,N10-30,500,50,false,false,3-10,
N10-30,N9-30,500,50,false,false,3-10,
N10-30,N11-30,500,50,false,false,3-10,
N11-30,N10-30,500,50,false,false,3-10,
N11-30,N12-30,500,50,false,false,3-10,
N12-30,N11-30,500,50,false,false,4-10,
N12-30,N13-30,500,50,false,false,4-10,
N13-30,N12-30,500,50,false,false,4-10,
N13-30,N14-30,500,50,false,false,4-10,
N14-30,N13-30,500,50,false,false,4-10,
N14-30,N15-30,500,50,false,false,4-10,
N15-30,N14-30,500,50,false,false,5-10,
N15-30,N16-30,500,50,false,false,5-10,
N16-30,N15-30,500,50,false,false,5-10,
N16-30,N17-30,500,50,false,false,5-10,
N17-30,N16-30,500,50,false,false,5-10,
N17-30,N18-30,500,50,false,false,5-10,
N18-30,N17-30,500,50,false,false,6-10,
N18-30,N19-30,500,50,false,false,6-10,
N19-30,N18-30,500,50,false,false,6-10,
N19-30,N20-30,500,50,false,false,6-10,
N20-30,N19-30,500,50,false,false,6-10,
N20-30,N21-30,500,50,false,false,6-10,
N21-30,N20-30,500,50,false,false,7-10,
N21-30,N22-30,500,50,false,false,7-10,
N22-30,N21-30,500,50,false,false,7-10,
N22-30,N23-30,500,50,false,false,7-10,
N23-30,N22-30,500,50,false,false,7-10,
N23-30,N24-30,500,50,false,false,7-10,
N24-30,N23-30,500,50,false,false,8-10,
N24-30,N25-30,500,50,false,false,8-10,
N25-30,N24-30,500,50,false,false,8-10,
N25-30,N26-30,500,50,false,false,8-10,
N26-30,N25-30,500,50,false,false,8-10,
N26-30,N27-30,500,50,false,false,8-10,
N27-30,N26-30,500,50,false,false,9-10,
N27-30,N28-30,500,50,false,false,9-10,
N28-30,N27-30,500,50,false,false,9-10,
N28-30,N29-30,500,50,false,false,9-10,
N29-30,N28-30,500,50,false,false,9-10,
N29-30,N30-30,500,50,false,false,9-10,
N30-30,N29-30,500,50,false,false,10-10,
N30-30,N31-30,500,50,false,false,10-10,
N31-30,N30-30,500,50,false,false,10-10,
N31-30,N32-30,500,50,false,false,10-10,
N32-30,N31-30,500,50,false,false,10-10,
N32-30,N33-30,500,50,false,false,10-10,
N33-30,N32-30,500,50,false,false,11-10,
N33-30,N34-30,500,50,false,false,11-10,
N34-30,N33-30,500,50,false,false,11-10,
N34-30,N35-30,500,50,false,false,11-10,
N35-30,N34-30,500,50,false,false,11-10,
N35-30,N36-30,500,50,false,false,11-10,
N36-30,N35-30,500,50,false,false,12-10,
N36-30,N37-30,500,50,false,false,12-10,
N37-30,N36-30,500,50,false,false,12-10,
N37-30,N38-30,500,50,false,false,12-10,
N38-30,N37-30,500,50,false,false,12-10,
N38-30,N39-30,500,50,false,false,12-10,
N39-30,N38-30,500,50,false,false,13-10,
N39-30,N40-30,500,50,false,false,13-10,
N40-30,N39-30,500,50,false,false,13-10,
N40-30,N41-30,500,50,false,false,13-10,
N41-30,N40-30,500,50,false,false,13-10,
N0-31,N1-31,500,50,false,false,0-10,
N1-31,N0-31,500,50,false,false,0-10,
N1-31,N2-31,500,50,false,false,0-10,
N2-31,N1-31,500,50,false,false,0-10,
N2-31,N3-31,500,50,false,false,0-10,
N3-31,N2-31,500,50,false,false,1-10,
N3-31,N4-31,500,50,false,false,1-10,
N4-31,N3-31,500,50,false,false,1-10,
N4-31,N5-31,500,50,false,false,1-10,
N5-31,N4-31,500,50,false,false,1-10,
N5-31,N6-31,500,50,false,false,1-10,
N6-31,N5-31,500,50,false,false,2-10,
N6-31,N7-31,500,50,false,false,2-10,
N7-31,N6-31,500,50,false,false,2-10,
N7-31,N8-31,500,50,false,false,2-10,
N8-31,N7-31,500,50,false,false,2-10,
N8-31,N9-31,500,50,false,false,2-10,
N9-31,N8-31,500,50,false,false,3-10,
N9-31,N10-31,500,50,false,false,3-10,
N10-31,N9-31,500,50,false,false,3-10,
N10-31,N11-31,500,50,false,false,3-10,
N11-31,N10-31,500,50,false,false,3-10,
N11-31,N12-31,500,50,false,false,3-10,
N12-31,N11-31,500,50,false,false,4-10,
N12-31,N13-31,500,50,false,false,4-10,
N13-31,N12-31,500,50,false,false,4-10,
N13-31,N14-31,500,50,false,false,4-10,
N14-31,N13-31,500,50,false,false,4-10,
N14-31,N15-31,500,50,false,false,4-10,
N15-31,N14-31,500,50,false,false,5-10,
N15-31,N16-31,500,50,false,false,5-10,
N16-31,N15-31,500,50,false,false,5-10,
N16-31,N17-31,500,50,false,false,5-10,
N17-31,N16-31,500,50,false,false,5-10,
N17-31,N18-31,500,50,false,false,5-10,
N18-31,N17-31,500,50,false,false,6-10,
N18-31,N19-31,500,50,false,false,6-10,
N19-31,N18-31,500,50,false,false,6-10,
N19-31,N20-31,500,50,false,false,6-10,
N20-31,N19-31,500,50,false,false,6-10,
N20-31,N21-31,500,50,false,false,6-10,
N21-31,N20-31,500,50,false,false,7-10,
N21-31,N22-31,500,50,false,false,7-10,
N22-31,N21-31,500,50,false,false,7-10,
N22-31,N23-31,500,50,false,false,7-10,
N23-31,N22-31,500,50,false,false,7-10,
N23-31,N24-31,500,50,false,false,7-10,
N24-31,N23-31,500,50,false,false,8-10,
N24-31,N25-31,500,50,false,false,8-10,
N25-31,N24-31,500,50,false,false,8-10,
N25-31,N26-31,500,50,false,false,8-10,
N26-31,N25-31,500,50,false,false,8-10,
N26-31,N27-31,500,50,false,false,8-10,
N27-31,N26-31,500,50,false,false,9-10,
N27-31,N28-31,500,50,false,false,9-10,
N28-31,N27-31,500,50,false,false,9-10,
N28-31,N29-31,500,50,false,false,9-10,
N29-31,N28-31,500,50,false,false,9-10,
N29-31,N30-31,500,50,false,false,9-10,
N30-31,N29-31,500,50,false,false,10-10,
N30-31,N31-31,500,50,false,false,10-10,
N31-31,N30-31,500,50,false,false,10-10,
N31-31,N32-31,500,50,false,false,10-10,
N32-31,N31-31,500,50,false,false,10-10,
N32-31,N33-31,500,50,false,false,10-10,
N33-31,N32-31,500,50,false,false,11-10,
N33-31,N34-31,500,50,false,false,11-10,
N34-31,N33-31,500,50,false,false,11-10,
N34-31,N35-31,500,50,false,false,11-10,
N35-31,N34-31,500,50,false,false,11-10,
N35-31,N36-31,500,50,false,false,11-10,
N36-31,N35-31,500,50,false,false,12-10,
N36-31,N37-31,500,50,false,false,12-10,
N37-31,N36-31,500,50,false,false,12-10,
N37-31,N38-31,500,50,false,false,12-10,
N38-31,N37-31,500,50,false,false,12-10,
N38-31,N39-31,500,50,false,false,12-10,
N39-31,N38-31,500,50,false,false,13-10,
N39-31,N40-31,500,50,false,false,13-10,
N40-31,N39-31,500,50,false,false,13-10,
N40-31,N41-31,500,50,false,false,13-10,
N41-31,N40-31,500,50,false,false,13-10,
N0-32,N1-32,500,50,false,false,0-10,
N1-32,N0-32,500,50,false,false,0-10,
N1-32,N2-32,500,50,false,false,0-10,
N2-32,N1-32,500,50,false,false,0-10,
N2-32,N3-32,500,50,false,false,0-10,
N3-32,N2-32,500,50,false,false,1-10,
N3-32,N4-32,500,50,false,false,1-10,
N4-32,N3-32,500,50,false,false,1-10,
N4-32,N5-32,500,50,false,false,1-10,
N5-32,N4-32,500,50,false,false,1-10,
N5-32,N6-32,500,50,false,false,1-10,
N6-32,N5-32,500,50,false,false,2-10,
N6-32,N7-32,500,50,false,false,2-10,
N7-32,N6-32,500,50,false,false,2-10,
N7-32,N8-32,500,50,false,false,2-10,
N8-32,N7-32,500,50,false,false,2-10,
N8-32,N9-32,500,50,false,false,2-10,
N9-32,N8-32,500,50,false,false,3-10,
N9-32,N10-32,500,50,false,false,3-10,
N10-32,N9-32,500,50,false,false,3-10,
N10-32,N11-32,500,50,false,false,3-10,
N11-32,N10-32,500,50,false,false,3-10,
N11-32,N12-32,500,50,false,false,3-10,
N12-32,N11-32,500,50,false,false,4-10,
N12-32,N13-32,500,50,false,false,4-10,
N13-32,N12-32,500,50,false,false,4-10,
N13-32,N14-32,500,50,false,false,4-10,
N14-32,N13-32,500,50,false,false,4-10,
N14-32,N15-32,500,50,false,false,4-10,
N15-32,N14-32,500,50,false,false,5-10,
N15-32,N16-32,500,50,false,false,5-10,
N16-32,N15-32,500,50,false,false,5-10,
N16-32,N17-32,500,50,false,false,5-10,
N17-32,N16-32,500,50,false,false,5-10,
N17-32,N18-32,500,50,false,false,5-10,
N18-32,N17-32,500,50,false,false,6-10,
N18-32,N19-32,500,50,false,false,6-10,
N19-32,N18-32,500,50,false,false,6-10,
N19-32,N20-32,500,50,false,false,6-10,
N20-32,N19-32,500,50,false,false,6-10,
N20-32,N21-32,500,50,false,false,6-10,
N21-32,N20-32,500,50,false,false,7-10,
N21-32,N22-32,500,50,false,false,7-10,
N22-32,N21-32,500,50,false,false,7-10,
N22-32,N23-32,500,50,false,false,7-10,
N23-32,N22-32,500,50,false,false,7-10,
N23-32,N24-32,500,50,false,false,7-10,
N24-32,N23-32,500,50,false,false,8-10,
N24-32,N25-32,500,50,false,false,8-10,
N25-32,N24-32,500,50,false,false,8-10,
N25-32,N26-32,500,50,false,false,8-10,
N26-32,N25-32,500,50,false,false,8-10,
N26-32,N27-32,500,50,false,false,8-10,
N27-32,N26-32,500,50,false,false,9-10,
N27-32,N28-32,500,50,false,false,9-10,
N28-32,N27-32,500,50,false,false,9-10,
N28-32,N29-32,500,50,false,false,9-10,
N29-32,N28-32,500,50,false,false,9-10,
N29-32,N30-32,500,50,false,false,9-10,
N30-32,N29-32,500,50,false,false,10-10,
N30-32,N31-32,500,50,false,false,10-10,
N31-32,N30-32,500,50,false,false,10-10,
N31-32,N32-32,500,50,false,false,10-10,
N32-32,N31-32,500,50,false,false,10-10,
N32-32,N33-32,500,50,false,false,10-10,
N33-32,N32-32,500,50,false,false,11-10,
N33-32,N34-32,500,50,false,false,11-10,
N34-32,N33-32,500,50,false,false,11-10,
N34-32,N35-32,500,50,false,false,11-10,
N35-32,N34-32,500,50,false,false,11-10,
N35-32,N36-32,500,50,false,false,11-10,
N36-32,N35-32,500,50,false,false,12-10,
N36-32,N37-32,500,50,false,false,12-10,
N37-32,N36-32,500,50,false,false,12-10,
N37-32,N38-32,500,50,false,false,12-10,
N38-32,N37-32,500,50,false,false,12-10,
N38-32,N39-32,500,50,false,false,12-10,
N39-32,N38-32,500,50,false,false,13-10,
N39-32,N40-32,500,50,false,false,13-10,
N40-32,N39-32,500,50,false,false,13-10,
N40-32,N41-32,500,50,false,false,13-10,
N41-32,N40-32,500,50,false,false,13-10,
N0-33,N1-33,500,50,false,false,0-11,
N1-33,N0-33,500,50,false,false,0-11,
N1-33,N2-33,500,50,false,false,0-11,
N2-33,N1-33,500,50,false,false,0-11,
N2-33,N3-33,500,50,false,false,0-11,
N3-33,N2-33,500,50,false,false,1-11,
N3-33,N4-33,500,50,false,false,1-11,
N4-33,N3-33,500,50,false,false,1-11,
N4-33,N5-33,500,50,false,false,1-11,
N5-33,N4-33,500,50,false,false,1-11,
N5-33,N6-33,500,50,false,false,1-11,
N6-33,N5-33,500,50,false,false,2-11,
N6-33,N7-33,500,50,false,false,2-11,
N7-33,N6-33,500,50,false,false,2-11,
N7-33,N8-33,500,50,false,false,2-11,
N8-33,N7-33,500,50,false,false,2-11,
N8-33,N9-33,500,50,false,false,2-11,
N9-33,N8-33,500,50,false,false,3-11,
N9-33,N10-33,500,50,false,false,3-11,
N10-33,N9-33,500,50,false,false,3-11,
N10-33,N11-33,500,50,false,false,3-11,
N11-33,N10-33,500,50,false,false,3-11,
N11-33,N12-33,500,50,false,false,3-11,
N12-33,N11-33,500,50,false,false,4-11,
N12-33,N13-33,500,50,false,false,4-11,
N13-33,N12-33,500,50,false,false,4-11,
N13-33,N14-33,500,50,false,false,4-11,
N14-33,N13-33,500,50,false,false,4-11,
N14-33,N15-33,500,50,false,false,4-11,
N15-33,N14-33,500,50,false,false,5-11,
N15-33,N16-33,500,50,false,false,5-11,
N16-33,N15-33,500,50,false,false,5-11,
N16-33,N17-33,500,50,false,false,5-11,
N17-33,N16-33,500,50,false,false,5-11,
N17-33,N18-33,500,50,false,false,5-11,
N18-33,N17-33,500,50,false,false,6-11,
N18-33,N19-33,500,50,false,false,6-11,
N19-33,N18-33,500,50,false,false,6-11,
N19-33,N20-33,500,50,false,false,6-11,
N20-33,N19-33,500,50,false,false,6-11,
N20-33,N21-33,500,50,false,false,6-11,
N21-33,N20-33,500,50,false,false,7-11,
N21-33,N22-33,500,50,false,false,7-11,
N22-33,N21-33,500,50,false,false,7-11,
N22-33,N23-33,500,50,false,false,7-11,
N23-33,N22-33,500,50,false,false,7-11,
N23-33,N24-33,500,50,false,false,7-11,
N24-33,N23-33,500,50,false,false,8-11,
N24-33,N25-33,500,50,false,false,8-11,
N25-33,N24-33,500,50,false,false,8-11,
N25-33,N26-33,500,50,false,false,8-11,
N26-33,N25-33,500,50,false,false,8-11,
N26-33,N27-33,500,50,false,false,8-11,
N27-33,N26-33,500,50,false,false,9-11,
N27-33,N28-33,500,50,false,false,9-11,
N28-33,N27-33,500,50,false,false,9-11,
N28-33,N29-33,500,50,false,false,9-11,
N29-33,N28-33,500,50,false,false,9-11,
N29-33,N30-33,500,50,false,false,9-11,
N30-33,N29-33,500,50,false,false,10-11,
N30-33,N31-33,500,50,false,false,10-11,
N31-33,N30-33,500,50,false,false,10-11,
N31-33,N32-33,500,50,false,false,10-11,
N32-33,N31-33,500,50,false,false,10-11,
N32-33,N33-33,500,50,false,false,10-11,
N33-33,N32-33,500,50,false,false,11-11,
N33-33,N34-33,500,50,false,false,11-11,
N34-33,N33-33,500,50,false,false,11-11,
N34-33,N35-33,500,50,false,false,11-11,
N35-33,N34-33,500,50,false,false,11-11,
N35-33,N36-33,500,50,false,false,11-11,
N36-33,N35-33,500,50,false,false,12-11,
N36-33,N37-33,500,50,false,false,12-11,
N37-33,N36-33,500,50,false,false,12-11,
N37-33,N38-33,500,50,false,false,12-11,
N38-33,N37-33,500,50,false,false,12-11,
N38-33,N39-33,500,50,false,false,12-11,
N39-33,N38-33,500,50,false,false,13-11,
N39-33,N40-33,500,50,false,false,13-11,
N40-33,N39-33,500,50,false,false,13-11,
N40-33,N41-33,500,50,false,false,13-11,
N41-33,N40-33,500,50,false,false,13-11,
N0-34,N1-34,500,50,false,false,0-11,
N1-34,N0-34,500,50,false,false,0-11,
N1-34,N2-34,500,50,false,false,0-11,
N2-34,N1-34,500,50,false,false,0-11,
N2-34,N3-34,500,50,false,false,0-11,
N3-34,N2-34,500,50,false,false,1-11,
N3-34,N4-34,500,50,false,false,1-11,
N4-34,N3-34,500,50,false,false,1-11,
N4-34,N5-34,500,50,false,false,1-11,
N5-34,N4-34,500,50,false,false,1-11,
N5-34,N6-34,500,50,false,false,1-11,
N6-34,N5-34,500,50,false,false,2-11,
N6-34,N7-34,500,50,false,false,2-11,
N7-34,N6-34,500,50,false,false,2-11,
N7-34,N8-34,500,50,false,false,2-11,
N8-34,N7-34,500,50,false,false,2-11,
N8-34,N9-34,500,50,false,false,2-11,
N9-34,N8-34,500,50,false,false,3-11,
N9-34,N10-34,500,50,false,false,3-11,
N10-34,N9-34,500,50,false,false,3-11,
N10-34,N11-34,500,50,false,false,3-11,
N11-34,N10-34,500,50,false,false,3-11,
N11-34,N12-34,500,50,false,false,3-11,
N12-34,N11-34,500,50,false,false,4-11,
N12-34,N13-34,500,50,false,false,4-11,
N13-34,N12-34,500,50,false,false,4-11,
N13-34,N14-34,500,50,false,false,4-11,
N14-34,N13-34,500,50,false,false,4-11,
N14-34,N15-34,500,50,false,false,4-11,
N15-34,N14-34,500,50,false,false,5-11,
N15-34,N16-34,500,50,false,false,5-11,
N16-34,N15-34,500,50,false,false,5-11,
N16-34,N17-34,500,50,false,false,5-11,
N17-34,N16-34,500,50,false,false,5-11,
N17-34,N18-34,500,50,false,false,5-11,
N18-34,N17-34,500,50,false,false,6-11,
N18-34,N19-34,500,50,false,false,6-11,
N19-34,N18-34,500,50,false,false,6-11,
N19-34,N20-34,500,50,false,false,6-11,
N20-34,N19-34,500,50,false,false,6-11,
N20-34,N21-34,500,50,false,false,6-11,
N21-34,N20-34,500,50,false,false,7-11,
N21-34,N22-34,500,50,false,false,7-11,
N22-34,N21-34,500,50,false,false,7-11,
N22-34,N23-34,500,50,false,false,7-11,
N23-34,N22-34,500,50,false,false,7-11,
N23-34,N24-34,500,50,false,false,7-11,
N24-34,N23-34,500,50,false,false,8-11,
N24-34,N25-34,500,50,false,false,8-11,
N25-34,N24-34,500,50,false,false,8-11,
N25-34,N26-34,500,50,false,false,8-11,
N26-34,N25-34,500,50,false,false,8-11,
N26-34,N27-34,500,50,false,false,8-11,
N27-34,N26-34,500,50,false,false,9-11,
N27-34,N28-34,500,50,false,false,9-11,
N28-34,N27-34,500,50,false,false,9-11,
N28-34,N29-34,500,50,false,false,9-11,
N29-34,N28-34,500,50,false,false,9-11,
N29-34,N30-34,500,50,false,false,9-11,
N30-34,N29-34,500,50,false,false,10-11,
N30-34,N31-34,500,50,false,false,10-11,
N31-34,N30-34,500,50,false,false,10-11,
N31-34,N32-34,500,50,false,false,10-11,
N32-34,N31-34,500,50,false,false,10-11,
N32-34,N33-34,500,50,false,false,10-11,
N33-34,N32-34,500,50,false,false,11-11,
N33-34,N34-34,500,50,false,false,11-11,
N34-34,N33-34,500,50,false,false,11-11,
N34-34,N35-34,500,50,false,false,11-11,
N35-34,N34-34,500,50,false,false,11-11,
N35-34,N36-34,500,50,false,false,11-11,
N36-34,N35-34,500,50,false,false,12-11,
N36-34,N37-34,500,50,false,false,12-11,
N37-34,N36-34,500,50,false,false,12-11,
N37-34,N38-34,500,50,false,false,12-11,
N38-34,N37-34,500,50,false,false,12-11,
N38-34,N39-34,500,50,false,false,12-11,
N39-34,N38-34,500,50,false,false,13-11,
N39-34,N40-34,500,50,false,false,13-11,
N40-34,N39-34,500,50,false,false,13-11,
N40-34,N41-34,500,50,false,false,13-11,
N41-34,N40-34,500,50,false,false,13-11,
N0-35,N1-35,500,50,false,false,0-11,
